Date,Close,Volume,Log_Ret,Volatility,Log_Vol_Chg
2000-04-27,1464.9200439453125,1111000000.0,0.0026863820339736388,0.3215088904122848,0.10566059067883261
2000-04-28,1452.4300537109375,984600000.0,-0.008562610676304283,0.322373546488927,-0.1207803223155298
2000-05-01,1468.25,966300000.0,0.010833162628904172,0.3221435186739972,-0.018761122318837416
2000-05-02,1446.2900390625,1011500000.0,-0.015069531532927793,0.32456908034476223,0.0457153116025374
2000-05-03,1415.0999755859375,991600000.0,-0.02180150116391077,0.3308501302131609,-0.019869856446764766
2000-05-04,1409.5699462890625,925800000.0,-0.0039155274882096275,0.3304651610728096,-0.06866157156386524
2000-05-05,1432.6300048828125,805500000.0,0.016227264098328115,0.33680725480408313,-0.13919502598014105
2000-05-08,1424.1700439453125,787600000.0,-0.005922700590194449,0.33459354564962984,-0.02247285585205863
2000-05-09,1412.1400146484375,896600000.0,-0.008482924072715453,0.33202659833322307,0.12961948495636855
2000-05-10,1383.050048828125,1006400000.0,-0.020815054047135646,0.337214533739323,0.11552505422483696
2000-05-11,1407.81005859375,953600000.0,0.01774410644515053,0.34554476214927926,-0.05389058963509077
2000-05-12,1420.9599609375,858200000.0,0.009297324968961716,0.3404821407657579,-0.10540712375366103
2000-05-15,1452.3599853515625,854600000.0,0.021857137432581965,0.3439251900997095,-0.004203649347499783
2000-05-16,1466.0400390625,955500000.0,0.009375105396318107,0.2653107503096842,0.11160124047040311
2000-05-17,1447.800048828125,820500000.0,-0.012519718264096237,0.24898859566327247,-0.15232085315018218
2000-05-18,1437.2099609375,807900000.0,-0.007341489575181015,0.23074099733358613,-0.01547562204448265
2000-05-19,1406.949951171875,853700000.0,-0.021279500834297728,0.24000524883817412,0.055141555530597804
2000-05-22,1400.719970703125,869000000.0,-0.004437836972822325,0.23943136013687732,0.01776328124913134
2000-05-23,1373.8599853515625,869900000.0,-0.019362083559102846,0.24758889305496917,0.0010351372481031402
2000-05-24,1399.050048828125,1152300000.0,0.018169184098520842,0.22612575811993732,0.2811369615064737
2000-05-25,1381.52001953125,984500000.0,-0.012609113327974117,0.22685447501176983,-0.1573813259407886
2000-05-26,1378.02001953125,722600000.0,-0.002536655984128445,0.22602252607760495,-0.3092780793656404
2000-05-30,1422.449951171875,844200000.0,0.031733002241273844,0.25462355827340577,0.1555336146348585
2000-05-31,1420.5999755859375,960500000.0,-0.0013014022930985239,0.25096559635025195,0.12906454886021307
2000-06-01,1448.81005859375,960100000.0,0.019663269874029277,0.2562135142288768,-0.0004165365050332972
2000-06-02,1477.260009765625,1162400000.0,0.019446456896420408,0.25162349884386315,0.19120466655249496
2000-06-05,1467.6300048828125,838600000.0,-0.006540169012008556,0.25256964035177504,-0.3265082775194109
2000-06-06,1457.8399658203125,950100000.0,-0.006692993404042075,0.24866233687111272,0.12483340747604156
2000-06-07,1471.3599853515625,854600000.0,0.00923126844668116,0.24901746139648404,-0.10593371900277926
2000-06-08,1461.6700439453125,854300000.0,-0.006607485476626416,0.2481484010309076,-0.00035110305235159774
2000-06-09,1456.949951171875,786000000.0,-0.003234471699907343,0.2352393888104929,-0.08332562772836644
2000-06-12,1446.0,774100000.0,-0.00754405228380546,0.23083206420341262,-0.015255728218538794
2000-06-13,1469.43994140625,935900000.0,0.01608021221744243,0.23496138767684535,0.18980756895254303
2000-06-14,1470.5400390625,929700000.0,0.0007483708834083865,0.22310740321556327,-0.006646679701398524
2000-06-15,1478.72998046875,1011400000.0,0.005553891236846384,0.2215996482883146,0.08422883518407033
2000-06-16,1464.4599609375,1250800000.0,-0.009697050911417971,0.2197322860260505,0.21244783693780359
2000-06-19,1486.0,921700000.0,0.014601399132715121,0.22293348435528368,-0.30531883458406767
2000-06-20,1475.949951171875,1031500000.0,-0.006786129112329044,0.20944554631606446,0.11254954151168793
2000-06-21,1479.1300048828125,1009600000.0,0.002152263211684242,0.20802157123463794,-0.021459840724357766
2000-06-22,1452.1800537109375,1022700000.0,-0.018388167747017906,0.20674985488180656,0.012891976025018466
2000-06-23,1441.47998046875,847600000.0,-0.007395562633629121,0.20145430330231393,-0.18779264141782304
2000-06-26,1455.31005859375,889000000.0,0.009548626596742145,0.19657162148978602,0.047688409119760564
2000-06-27,1450.550048828125,1042500000.0,-0.0032761480918897744,0.19682583845019377,0.15927971815905198
2000-06-28,1454.8199462890625,1095100000.0,0.0029393161919409896,0.16563877358376766,0.049224008608757044
2000-06-29,1442.3900146484375,1110900000.0,-0.008580674562089075,0.16884115645166334,0.014324814305963192
2000-06-30,1454.5999755859375,1459700000.0,0.008429461805284734,0.15703632472311221,0.2730604375488556
2000-07-03,1469.5400390625,451900000.0,0.010218521276461742,0.14561687267851997,-1.1725252977192984
2000-07-05,1446.22998046875,1019300000.0,-0.01598929617329866,0.15418698509125056,0.8134104797571331
2000-07-06,1456.6700439453125,947300000.0,0.007192881877199922,0.15488755895556028,-0.07325556329287826
2000-07-07,1478.9000244140625,931700000.0,0.015145545764216402,0.1605970861842284,-0.016604958425109565
2000-07-10,1475.6199951171875,838700000.0,-0.0022203475506827925,0.1589496207182765,-0.10515780046601343
2000-07-11,1480.8800048828125,980500000.0,0.0035582718183684646,0.15870597001443396,0.1562095716460351
2000-07-12,1492.9200439453125,1001200000.0,0.008097454201544736,0.15762002345914075,0.020891913921218076
2000-07-13,1495.8399658203125,1026800000.0,0.001953935942965212,0.1485117294823453,0.025247889439366088
2000-07-14,1509.97998046875,960600000.0,0.009408493660190483,0.15143968724943432,-0.06664435976626136
2000-07-17,1510.489990234375,906000000.0,0.0003377022618457108,0.15065225189333017,-0.058518783187744616
2000-07-18,1493.739990234375,908300000.0,-0.011151059456171031,0.15203242603727504,0.0025354144651884517
2000-07-19,1481.9599609375,909400000.0,-0.007917525979241625,0.1464516312320914,0.0012103208827423642
2000-07-20,1495.5699462890625,1064600000.0,0.00914185956935876,0.1477182220685086,0.15756937934774684
2000-07-21,1480.18994140625,968300000.0,-0.010336950837709372,0.15235804273702405,-0.09481246412117163
2000-07-24,1464.2900390625,880300000.0,-0.0107999082984729,0.14276263140512727,-0.09527919815062495
2000-07-25,1474.469970703125,969400000.0,0.006928073285986649,0.1415307567563486,0.09641456494441525
2000-07-26,1452.4200439453125,1235800000.0,-0.015067422285769315,0.1484841012604043,0.24279648921560357
2000-07-27,1449.6199951171875,1156400000.0,-0.0019297112785032445,0.1481935707401112,-0.06640680248468814
2000-07-28,1419.8900146484375,980000000.0,-0.02072203561206855,0.1640390919011209,-0.16551443847757344
2000-07-31,1430.8299560546875,952600000.0,0.007675250620293993,0.16443507382822944,-0.02835748329785759
2000-08-01,1438.0999755859375,938700000.0,0.005068116172807687,0.1625668917490357,-0.014699149023813841
2000-08-02,1438.699951171875,994500000.0,0.00041711318820325185,0.15786924260293267,0.05774415895108075
2000-08-03,1452.56005859375,1095600000.0,0.009587663196748386,0.15204640155265883,0.09681733909489627
2000-08-04,1462.9300537109375,956000000.0,0.0071137533994296296,0.15200083942723414,-0.13629952433752182
2000-08-07,1479.3199462890625,854800000.0,0.011141175706899775,0.14761077945331963,-0.11189038960640868
2000-08-08,1482.800048828125,992200000.0,0.002349738799248673,0.14758829424598507,0.14905717642195593
2000-08-09,1472.8699951171875,1054000000.0,-0.0067193502148880846,0.1489568571248464,0.06042302923435911
2000-08-10,1460.25,940800000.0,-0.008605221070946712,0.14838770856206182,-0.11361715195694519
2000-08-11,1471.8399658203125,835500000.0,0.007905641586007473,0.1513111692116694,-0.11870022910891405
2000-08-14,1491.56005859375,783800000.0,0.013309295881220085,0.15517162981059612,-0.0638764622699173
2000-08-15,1484.4300537109375,895900000.0,-0.004791695036623892,0.155803603889604,0.13367491383800173
2000-08-16,1479.8499755859375,929800000.0,-0.003090181578268623,0.15151791116579494,0.03714070965295174
2000-08-17,1496.0699462890625,922400000.0,0.010900919209479781,0.15382966610956186,-0.007990540301635147
2000-08-18,1491.719970703125,821400000.0,-0.0029118370302702716,0.15088824841483575,-0.11596876743239105
2000-08-21,1499.47998046875,731600000.0,0.005188571343542924,0.14718534595214197,-0.11577628500574753
2000-08-22,1498.1300048828125,818800000.0,-0.0009007013479403823,0.14139131172204322,0.11260593727042387
2000-08-23,1505.969970703125,871000000.0,0.005219522441311926,0.14062390937450645,0.06180212306536827
2000-08-24,1508.31005859375,837100000.0,0.0015526681914089884,0.1278967931457259,-0.03969843918649209
2000-08-25,1506.449951171875,685600000.0,-0.0012340004855381842,0.12766379036941986,-0.19964917038244065
2000-08-28,1514.0899658203125,733600000.0,0.005058718739776827,0.09808956044572076,0.06766955365868497
2000-08-29,1509.8399658203125,795600000.0,-0.0028109135425950635,0.0985960386529002,0.08113262603756206
2000-08-30,1502.5899658203125,818400000.0,-0.004813399257303448,0.10133224573174265,0.028254667657599493
2000-08-31,1517.6800537109375,1056600000.0,0.009992625399822192,0.10471435205699714,0.2554602700927987
2000-09-01,1520.77001953125,767700000.0,0.002033909928443819,0.10153415384022657,-0.3194124528963627
2000-09-05,1507.0799560546875,838500000.0,-0.009042823704100792,0.10693439793077993,0.08821554942941068
2000-09-06,1492.25,995100000.0,-0.009888926610032614,0.10764814639095517,0.17122865335785284
2000-09-07,1502.510009765625,985500000.0,0.006852001412039173,0.10977679509074688,-0.009694108028341555
2000-09-08,1494.5,961000000.0,-0.0053453467368059044,0.10871600825770558,-0.025174717622482457
2000-09-11,1489.260009765625,899300000.0,-0.0035123438910489935,0.10457974466851488,-0.06635772604982276
2000-09-12,1481.989990234375,991200000.0,-0.00489358622753845,0.10322313225373822,0.09729964739446295
2000-09-13,1484.9100341796875,1068300000.0,0.00196841475218659,0.09213177298671543,0.0749075486369091
2000-09-14,1480.8699951171875,1014000000.0,-0.0027244377678344207,0.09110986906355045,-0.052165694800713244
2000-09-15,1465.81005859375,1268400000.0,-0.010221718934521251,0.09719113479787202,0.22385335851306384
2000-09-18,1444.510009765625,962500000.0,-0.014637860201737055,0.09982555022564438,-0.2759774765022529
2000-09-19,1459.9000244140625,1024900000.0,0.010597786475541066,0.10831670791080414,0.06281625967557804
2000-09-20,1451.3399658203125,1104000000.0,-0.005880712886379446,0.10709396744072507,0.0743449009995234
2000-09-21,1449.050048828125,1105400000.0,-0.0015790410644246165,0.10706761577658247,0.0012673125621218858
2000-09-22,1448.719970703125,1185500000.0,-0.00022781526774233468,0.10433273547057313,0.06995736610629755
2000-09-25,1439.030029296875,982400000.0,-0.006711091870692855,0.10486718291773836,-0.18792134811258213
2000-09-26,1427.2099609375,1106600000.0,-0.008247833681979313,0.10681669779642507,0.11904897307113144
2000-09-27,1426.5699462890625,1174700000.0,-0.00044853820544960303,0.10351137324025049,0.05972054436583083
2000-09-28,1458.2900390625,1206200000.0,0.021991619230550555,0.13458025324551642,0.026462126187046173
2000-09-29,1436.510009765625,1197100000.0,-0.01504797562522097,0.14206894516919294,-0.007572956759562184
2000-10-02,1436.22998046875,1051200000.0,-0.00019495624296930866,0.13532864393878435,-0.12996959652697815
2000-10-03,1426.4599609375,1098100000.0,-0.00682578809750394,0.1349637673230455,0.04364904487332152
2000-10-04,1434.3199462890625,1167400000.0,0.005495008622973145,0.1362182211654458,0.06119764016602318
2000-10-05,1436.280029296875,1176100000.0,0.0013656262308240105,0.13393666712941818,0.00742482608730016
2000-10-06,1408.989990234375,1150100000.0,-0.019183329360550158,0.14276977094569304,-0.022354984758455168
2000-10-09,1402.030029296875,716600000.0,-0.004951921445981095,0.1426969134062506,-0.4730863692276822
2000-10-10,1387.02001953125,1044000000.0,-0.010763632361505893,0.14518757012033548,0.37629696357173054
2000-10-11,1364.5899658203125,1387500000.0,-0.016303582750874755,0.1519044100840685,0.28444407717800557
2000-10-12,1329.780029296875,1388600000.0,-0.02584045512110669,0.16799219462360762,0.0007924786985835089
2000-10-13,1374.1700439453125,1223900000.0,0.03283640742377901,0.21368989381939132,-0.12625356393088027
2000-10-16,1374.6199951171875,1005400000.0,0.0003273812619367224,0.21266896828286602,-0.19665700912981787
2000-10-17,1349.969970703125,1161500000.0,-0.01809497745525861,0.21536083030420933,0.14432680095198888
2000-10-18,1342.1300048828125,1441700000.0,-0.0058244404405869265,0.20951580067557787,0.2161106996073942
2000-10-19,1388.760009765625,1297900000.0,0.034153361859011896,0.24746213801646047,-0.1050753991241448
2000-10-20,1396.9300537109375,1177400000.0,0.005865740397982498,0.2489982503672521,-0.09743895609955229
2000-10-23,1395.780029296875,1046800000.0,-0.0008235903082565529,0.24896108055639482,-0.1175707259381702
2000-10-24,1398.1300048828125,1158600000.0,0.001682213178921447,0.24856079245297946,0.10147448800653304
2000-10-25,1364.9000244140625,1315600000.0,-0.024054449199316687,0.2598443264533517,0.1270804556523781
2000-10-26,1364.43994140625,1303800000.0,-0.0003371386620443132,0.259853672725789,-0.009009757824462925
2000-10-27,1379.5799560546875,1086300000.0,0.011035028060664311,0.24961372574767648,-0.1825056510507337
2000-10-30,1398.6600341796875,1186500000.0,0.013735586682098207,0.2514963846708821,0.08823037043611309
2000-10-31,1429.4000244140625,1366400000.0,0.021740133035877476,0.26385468507701515,0.14117174715848715
2000-11-01,1421.219970703125,1206800000.0,-0.005739155817162053,0.2635389313587828,-0.12420731574939937
2000-11-02,1428.3199462890625,1167700000.0,0.004983253778122986,0.2634061240417017,-0.032936226203236815
2000-11-03,1426.68994140625,997700000.0,-0.0011418559823153857,0.26336159625587185,-0.15733865116220774
2000-11-06,1432.18994140625,930900000.0,0.0038476655269594883,0.25451122392587594,-0.0693007697970173
2000-11-07,1431.8699951171875,880900000.0,-0.00022342150477599917,0.25369575676999645,-0.05520774800669417
2000-11-08,1409.280029296875,909300000.0,-0.015902322423898215,0.25729771181840805,0.031730960616117236
2000-11-09,1400.1400146484375,1111000000.0,-0.006506714376939785,0.25127999181072475,0.2003407169077629
2000-11-10,1365.97998046875,962500000.0,-0.02470013662903212,0.24975887134231425,-0.14348172347769073
2000-11-13,1351.260009765625,1129300000.0,-0.01083460772864791,0.22480243041787756,0.1598191845676853
2000-11-14,1382.949951171875,1118800000.0,0.02318136570591192,0.2396944121313813,-0.009341289401819889
2000-11-15,1389.81005859375,1066800000.0,0.004948225879737868,0.2305442968677923,-0.047593169019945494
2000-11-16,1372.3199462890625,956300000.0,-0.012664390190450861,0.234424310480303,-0.1093471209523622
2000-11-17,1367.719970703125,1070400000.0,-0.0033576006531063148,0.20138662140588828,0.11271601801846709
2000-11-20,1342.6199951171875,955800000.0,-0.01852217322376188,0.20890692493291782,-0.1132390032299061
2000-11-21,1347.3499755859375,1137100000.0,0.0035167569862350804,0.20972510585931603,0.17368775448661933
2000-11-22,1322.3599853515625,963200000.0,-0.01872167427473288,0.21737258688085187,-0.16597536607612054
2000-11-24,1341.77001953125,404870000.0,0.014571644470684243,0.2105304415911728,-0.8666950466299023
2000-11-27,1348.969970703125,946100000.0,0.0053516641385395495,0.21161229056615707,0.8487822437857443
2000-11-28,1336.0899658203125,1028200000.0,-0.009593904031944647,0.20944587599969436,0.08321670791100567
2000-11-29,1341.9300537109375,402100000.0,0.0043615037272983605,0.20326588568889764,-0.938864165718176
2000-11-30,1314.949951171875,1186530000.0,-0.02031031130031256,0.19341445139714591,1.0820875461030068
2000-12-01,1315.22998046875,1195200000.0,0.00021293546845558802,0.1938286197571281,0.007280454372317766
2000-12-04,1324.969970703125,1103000000.0,0.007378255132535632,0.1953506400888383,-0.08027979512505035
2000-12-05,1376.5400390625,900300000.0,0.038183337202680155,0.24317147162273847,-0.20306097813907134
2000-12-06,1351.4599609375,1399300000.0,-0.018387672115670557,0.2489066542624537,0.4409993494472366
2000-12-07,1343.550048828125,1128000000.0,-0.005870059698293582,0.24894937688378782,-0.21552595850366346
2000-12-08,1369.8900146484375,1358300000.0,0.019415054389011633,0.25590775325839965,0.18578776477044082
2000-12-11,1380.199951171875,1202400000.0,0.007497925487985166,0.25694828363366734,-0.12191435838968037
2000-12-12,1371.1800537109375,1083400000.0,-0.006556658664756471,0.24288198392988894,-0.10421531521496624
2000-12-13,1359.989990234375,1195100000.0,-0.008194382562943504,0.24154172126571682,0.09812561964903677
2000-12-14,1340.9300537109375,1061300000.0,-0.014113896457878423,0.23137645509938096,-0.1187352921050585
2000-12-15,1312.1500244140625,1561100000.0,-0.021696411279964054,0.24030248783102257,0.3858961291948442
2000-12-18,1322.739990234375,1189900000.0,0.008038303521842073,0.24022880571892408,-0.2715214310015132
2000-12-19,1305.5999755859375,1324900000.0,-0.013042648854882348,0.24336656861699787,0.1074677149129697
2000-12-20,1264.739990234375,1421600000.0,-0.03179612679193636,0.2584511338034694,0.07044601296636409
2000-12-21,1274.8599853515625,1449900000.0,0.007969797433423938,0.2602861867058607,0.019711590678706568
2000-12-22,1305.949951171875,1087100000.0,0.02409435072348548,0.2690518088193528,-0.28798098830919333
2000-12-26,1315.18994140625,806500000.0,0.0070503894398156386,0.26493991240619175,-0.2985649816446912
2000-12-27,1328.9200439453125,1092700000.0,0.01038551801890451,0.2670149300264265,0.30370307901143606
2000-12-28,1334.219970703125,1015300000.0,0.0039802141273019296,0.26546225657933337,-0.07346756226952268
2000-12-29,1320.280029296875,1035500000.0,-0.01050297197343172,0.26732546765244003,0.019700266528461782
2001-01-02,1283.27001953125,1129400000.0,-0.028432334521416403,0.2761394561311273,0.0868021164030975
2001-01-03,1347.56005859375,1880700000.0,0.04888407020840131,0.32613656018954124,0.5099575297092962
2001-01-04,1333.3399658203125,2131000000.0,-0.010608546388114074,0.3277608650466695,0.12494730515058462
2001-01-05,1298.3499755859375,1430800000.0,-0.02659283806587432,0.30974049748531896,-0.3983576247137545
2001-01-08,1295.8599853515625,1115500000.0,-0.0019196526391590284,0.3044969408191958,-0.24893099351227554
2001-01-09,1300.800048828125,1191300000.0,0.0038049412487950597,0.3047920962600192,0.0657424129327283
2001-01-10,1313.27001953125,1296500000.0,0.00954072765251826,0.2980838618029551,0.08462317817340352
2001-01-11,1326.8199462890625,1411200000.0,0.01026483635719767,0.2993473067477557,0.08477208027380782
2001-01-12,1318.550048828125,1276000000.0,-0.006252376353325711,0.29928923719162137,-0.10071022134779165
2001-01-16,1326.6500244140625,1205700000.0,0.006124301133249056,0.299583146170817,-0.05666987378147007
2001-01-17,1329.469970703125,1349100000.0,0.0021233583977827188,0.29601073049249366,0.11237739232150633
2001-01-18,1347.969970703125,1445000000.0,0.013819390779688844,0.2893205356953642,0.06867161810176119
2001-01-19,1342.5400390625,1407800000.0,-0.004036364104246305,0.28879106571038526,-0.02608111937250128
2001-01-22,1342.9000244140625,1164000000.0,0.0002681015738275837,0.28445414225326016,-0.1901658528826481
2001-01-23,1360.4000244140625,1232600000.0,0.012947319312044342,0.2599503560291306,0.05726341023675965
2001-01-24,1364.300048828125,1309000000.0,0.002862720279423331,0.25943846435288737,0.06013772738175724
2001-01-25,1357.510009765625,1258000000.0,-0.0049893659014614644,0.24933133856534018,-0.03974032864951411
2001-01-26,1354.949951171875,1098000000.0,-0.001887629230125118,0.24890172747352945,-0.13603281519090996
2001-01-29,1364.1700439453125,1053100000.0,0.0067817000552319595,0.24757533681989533,-0.04175214768292441
2001-01-30,1373.72998046875,1149800000.0,0.006983436422109727,0.2482109166070505,0.08784981880263908
2001-01-31,1366.010009765625,1295300000.0,-0.0056355648072863385,0.24583373416458335,0.1191543143470198
2001-02-01,1373.469970703125,1118800000.0,0.005446274059599507,0.22033885049549018,-0.1464856462084057
2001-02-02,1349.469970703125,1048400000.0,-0.01762846191144751,0.15850107968892166,-0.06499148987855341
2001-02-05,1354.31005859375,1013000000.0,0.003580241741748479,0.1540167946194202,-0.034348967200567876
2001-02-06,1352.260009765625,1059600000.0,-0.0015148687589011335,0.11829064342521965,0.044975253149231245
2001-02-07,1340.8900146484375,1158300000.0,-0.00844369052364719,0.12303469647964836,0.08906193454038575
2001-02-08,1332.530029296875,1107200000.0,-0.006254170660763812,0.1256963945007536,-0.045119107074895214
2001-02-09,1314.760009765625,1075500000.0,-0.01342526596679741,0.1314205860387908,-0.02904863615562033
2001-02-12,1330.31005859375,1039100000.0,0.011757894931235194,0.1329748275284466,-0.03443071584918367
2001-02-13,1318.800048828125,1075200000.0,-0.008689772585958535,0.1347045471379565,0.034151736910284045
2001-02-14,1315.9200439453125,1150300000.0,-0.0021861950632109965,0.13301653695235546,0.0675160871330796
2001-02-15,1326.6099853515625,1153700000.0,0.008090730929249642,0.13600798531284897,0.002951391031279322
2001-02-16,1301.530029296875,1257200000.0,-0.019086287083199486,0.141234491080867,0.08591285699016847
2001-02-20,1278.93994140625,1112200000.0,-0.017508953990654743,0.15142287301829324,-0.12254699016994894
2001-02-21,1255.27001953125,1208500000.0,-0.018680859586076647,0.16126397309841822,0.08303988539007406
2001-02-22,1252.8199462890625,1365900000.0,-0.0019537369511636415,0.15034001794894297,0.12243363086530845
2001-02-23,1245.8599853515625,1231300000.0,-0.005570924750844155,0.14836945352837197,-0.10374303021002027
2001-02-26,1267.6500244140625,1130800000.0,0.017338769191571488,0.1661985820830054,-0.08514517497939049
2001-02-27,1257.93994140625,1114100000.0,-0.007689396127662075,0.16680844568544861,-0.014878442754164414
2001-02-28,1239.93994140625,1225300000.0,-0.014412471713944133,0.16644493979824843,0.09513880789013
2001-03-01,1241.22998046875,1294900000.0,0.0010398636283404812,0.1624833873125304,0.055247760119393544
2001-03-02,1234.1800537109375,1294000000.0,-0.005695982258483536,0.16248729695821734,-0.0006952760139484815
2001-03-05,1241.4100341796875,929200000.0,0.005841032455202131,0.1628073901116223,-0.3311694741645918
2001-03-06,1253.800048828125,1091800000.0,0.009931120882614958,0.16346529061315385,0.1612589884514031
2001-03-07,1261.8900146484375,1132200000.0,0.006431629893613799,0.1653097985473976,0.03633493225490237
2001-03-08,1264.739990234375,1114100000.0,0.002255951040818529,0.16635456526980297,-0.016115738537288708
